review_date,review_rating,review_title,review_text,verified_purchase
2019-01-11,2,Not concentrated,Blue bottle is alot better. This smells less than blue bottle and when clothes are hanged outside on washing line you can't small anything,False
2019-01-11,5,Great value for money,"Great value for money, smells nice and seems to stop my hair being static days I use it",True
2019-01-11,3,Ok,Good product,True
2019-01-11,2,Badly packaged,Product arrived broken and had spilt all over the inside of the envelope.,True
2019-02-09,2,ok,did not squirt very well,False
2019-01-18,5,Dishwater,Very good value for the amount of capsuls you get in the packet and a very good price,True
2019-01-16,5,Comfort conditioner,"Bit too runny,not as thick liquid as most but ok.",True
2019-01-12,5,Quality product,Works great,True
2019-01-12,1,New formula burns my skin,"I have used Simple Rich moisturiser for years, I now need to find an alternative as the new formula burns my skin. It's a real shame that loyal customers are having to switch, with no information or explanation provided by the manufacturer.",False
2019-01-11,3,Ok,Good product,True
2019-01-11,2,Badly packaged,Product arrived broken and had spilt all over the inside of the envelope.,True
2019-01-11,5,Great value for money,"Great value for money, smells nice and seems to stop my hair being static days I use it",True
2019-01-11,5,Thanks,Thanks,True
2019-01-11,5,Fantastic product,excellent value for money,True
2019-01-11,5,Value for money,These are great. I will buy more!,True
2019-01-11,3,Didn't like the scent,But that's personal taste. Sold mine on.,True
2019-01-11,5,Value for money,These are great. I will buy more!,True
2019-01-11,3,Didn't like the scent,But that's personal taste. Sold mine on.,True
2019-01-11,5,Value for money,These are great. I will buy more!,True
2019-01-11,3,Didn't like the scent,But that's personal taste. Sold mine on.,True
2019-01-11,5,Value for money,These are great. I will buy more!,True
2019-01-11,3,Didn't like the scent,But that's personal taste. Sold mine on.,True
2019-01-11,5,Value for money,These are great. I will buy more!,True
2019-01-11,3,Didn't like the scent,But that's personal taste. Sold mine on.,True
2019-01-12,5,lovely,All three of the flavours are so good,False
2019-01-12,5,The best,I have tried many English mustards in my time but always come back to Colmans. If I am out for a Sunday roast I take a tube with me as invariably I will be served an inferior one.,False
2019-01-12,5,Our favourite tea,"As the title suggests, I really wont buy any other tea bags. PG Tips have a good, strong flavour. I like a strong tea and can get a really good cup with these tea bags. Not overly packaged, which I like. I have never had any problems with damaged tea bags as others have mentioned. Will continue to buy these as a staple.",False
2019-02-08,5,Bleachy,This is bleach. Bleachy bleach bleach!,False
2019-01-14,4,Lovely fragrance,"I have been buying this shampoo for my husband (who shaves his head every other week) for years, as he doesnt require an expensive shampoo. The fragrance is lovely and he has no complaints about the product. Lathers up well and cleans his head/tiny bit of hair perfectly. Nice packaging. You really cant go wrong for £1",False
2019-01-12,5,Recommend,Great value,True
2019-01-12,5,Love this!,"This Dove deodorant stick is the best deodorant I have ever used. It goes on lovely, smells amazing and leaves me feeling dry and confident that i smell fresh all day long. I love this product, 5 stars and highly recommended.",False
2019-01-12,5,Quality product,Works great,True
2019-01-12,5,Great product,Great quality,True
2019-01-12,5,Brilliant smell,"Buy this on my amazon prime orders, no problem at all",True
2019-01-12,5,Great product,Great quality,True
2019-01-12,5,Great product,Great quality,True
2019-01-12,5,Great product,Great quality,True
2019-01-12,5,Smells beautiful,"Great product, lovely scent. Lasts me ages.",True
2019-01-12,5,A+,A+,True
2019-01-12,5,Good,Washes clothes nice,True
2019-01-12,5,A+,A+,True
2019-01-12,5,Good,Washes clothes nice,True
2019-01-12,5,A+,A+,True
2019-01-12,5,Good,Washes clothes nice,True
2019-01-12,5,Good,Washes clothes nice,True
2019-01-12,5,A+,A+,True
2019-01-12,5,A+,A+,True
2019-01-12,5,Good,Washes clothes nice,True
2019-02-11,5,Great taste,Great taste and adds depth of flavour to any meal. More importantly to my family is that they're gluten free,True
2019-02-11,1,Tastes nothing like it's supposed too.,Years ago I used to love pot noodles as a student but these were yuck! I had to add additional sauce and even then the pasta tasted like carboard. I was in a situation recently where I only has access to a kettle and chose these over mugshots.....big mistake!!,True
2019-01-13,1,Unsuitable bottle - SPILLAGE,"While I like the product, the bottle is unsuitable. The plastic is very thin, which is a good thing, and this means it almost impossible to pick up the bottle and fill the very small cap without spilling a significant amount, especially when the bottle is still relatively full. Do buy this, but only if you are happy to decant the content into a sturdier bottle.",False
2019-02-08,5,Smells Fab!,I love lynx products so was happy to buy this to write a review. I am female but I like the scent of mens products and I think the scent stays longer on the skin. Nice consistency too so you don't lose it off your hands and down the plughole!,False
2019-01-13,5,Spot on,perfect,True
2019-01-13,5,Lovely smell,Great product! Great price,True
2019-01-13,5,Really good and long lasting,"They last forever, work well and I now wouldn't change to another brand. Smell is pretty neutral",True
2019-01-13,5,Spot on,perfect,True
2019-01-13,5,Really good and long lasting,"They last forever, work well and I now wouldn't change to another brand. Smell is pretty neutral",True
2019-01-13,5,Good,Goos,True
2019-01-13,5,Good,Goos,True
2019-01-14,5,Even non-vegans loved it,"Some very considerate friends brought this to a dinner party for the vegans to enjoy and turns out everybody loves it, some even more than the dairy version because of its delicious flavour and less heavy texture. Really good vanilla ice cream!",False
2019-01-14,2,Stupid Lid,"Product is fine. But I struggle to get the smooth thin lid off most of the time. With wet hands, impossible. Also the design makes it difficult to hold and pour the bottle. Won't buy again.",False
2019-01-14,5,Dove deodorant,"I always buy this product, I love it. It's a quality product, smells nice, doesn't leave marks on your clothes!!!",False
2019-01-14,5,"I can't do without it, it's an amazing product",I love this product It's keeps my hair protected,True
2019-01-14,5,happy with this item,Happy with item,True
2019-01-14,5,Does what its made for,Brilliant product! Left the drains clear and clean,False
2019-01-14,5,Great value,Great value,True
2019-01-14,5,Ok,Fine,True
2019-01-14,3,"You need a cap full, not a drop or half a cap!!","I'v bought loads of these on offer. Used 3 washing with half a cap and I can't small much. I do have a good sense of smell by the way. Description says put a drop, like Wtf.! You need a cap full so now I don't think it will.be 64 wash after all",False
2019-01-14,5,Lovely scent,"I bulk bought these as don't drive and they are heavy to carry from the supermarket. Scent is good, supposed to last 64 washes. This is only if you use half lidfulls. If your like me you'll throw in a full cap and it won't last as long.",False
2019-01-14,4,Value for money,"Quite a solid product, I find it easier to use if the container is placed in warm water for a few minutes before use.",True
2019-01-15,5,Good Alround,Good Alround Thanks,True
2019-01-14,5,"I can't do without it, it's an amazing product",I love this product It's keeps my hair protected,True
2019-01-14,5,happy with this item,Happy with item,True
2019-01-14,5,Does what its made for,Brilliant product! Left the drains clear and clean,False
2019-01-14,5,Eady to use,3 pouches arrived in a persil box in a brown box so safely packaged. Good washing capsules easy to use.,True
